CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
China-Shanghai,00912,1996,Male,never,once,never,None,None,None
China-Shanghai,00913,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,00914,1996,Male,never,never,never,None,None,None
China-Shanghai,00915,1996,Female,never,never,NA,None,None,None
China-Shanghai,00916,1996,Male,once,NA,NA,None,None,None
China-Shanghai,00917,1996,Male,never,never,NA,None,None,None
China-Shanghai,00918,1996,Female,never,never,NA,None,None,None
China-Shanghai,00919,1996,Female,never,never,NA,None,None,None
China-Shanghai,00920,1996,Male,never,never,never,None,None,None
China-Shanghai,00921,1996,Male,never,never,never,None,None,None
China-Shanghai,00922,1996,Male,never,never,never,None,None,None
China-Shanghai,00923,1996,Female,never,never,never,None,None,None
China-Shanghai,00924,1996,Male,never,never,never,None,None,None
China-Shanghai,00925,1996,Male,never,never,never,None,None,None
China-Shanghai,00926,1996,Male,never,never,never,None,None,None
China-Shanghai,00927,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,00928,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,00929,1996,Female,never,never,never,None,None,None
China-Shanghai,00930,1996,Female,never,never,never,None,None,None
China-Shanghai,00931,1996,Female,never,never,never,None,None,None
China-Shanghai,00932,1996,Female,never,never,never,None,None,None
China-Shanghai,00933,1996,Male,never,never,never,None,None,None
China-Shanghai,00934,1996,Female,never,never,never,None,None,None
China-Shanghai,00935,1996,Male,never,never,never,None,None,None
China-Shanghai,00936,1996,Female,never,never,never,None,None,None
China-Shanghai,00937,1996,Female,never,never,never,None,None,None
China-Shanghai,00938,1996,Female,never,never,never,None,None,None
China-Shanghai,00939,1996,Male,never,never,never,None,None,None
China-Shanghai,00940,1996,Female,never,never,never,None,None,None
China-Shanghai,00941,1996,Male,never,never,never,None,None,None
China-Shanghai,00942,1996,Male,never,never,never,None,None,None
China-Shanghai,00943,1996,Female,never,never,never,None,None,None
China-Shanghai,00944,1996,Female,never,never,never,None,None,None
China-Shanghai,00945,1996,Female,never,never,never,None,None,None
China-Shanghai,00946,1996,Male,never,never,never,None,None,None
China-Shanghai,00947,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,00948,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,00949,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,00950,1996,Female,never,never,never,None,None,None
China-Shanghai,00951,1996,Male,twiceormore,NA,NA,None,None,None
China-Shanghai,00952,1996,Female,once,never,NA,None,None,None
China-Shanghai,00953,1996,Male,once,once,NA,None,None,None
China-Shanghai,00954,1996,Female,never,never,NA,None,None,None
China-Shanghai,00955,1996,Female,never,never,NA,None,None,None
China-Shanghai,00956,1996,Female,never,never,NA,None,None,None
China-Shanghai,00957,1996,Male,never,never,NA,None,None,None
China-Shanghai,00958,1996,Male,never,never,NA,None,None,None
China-Shanghai,00959,1996,Female,never,never,NA,None,None,None
China-Shanghai,00960,1996,Female,once,never,NA,None,None,None
China-Shanghai,00961,1996,Male,never,never,never,None,None,None
China-Shanghai,00962,1996,Male,never,never,never,None,None,None
China-Shanghai,00963,1996,Male,never,never,NA,None,None,None
China-Shanghai,00964,1996,Female,never,never,NA,None,None,None
China-Shanghai,00965,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,00966,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,00967,1996,Male,never,never,NA,None,None,None
China-Shanghai,00968,1996,Female,twiceormore,never,NA,None,None,None
China-Shanghai,00969,1996,Female,never,never,NA,None,None,None
China-Shanghai,00970,1996,Female,never,never,never,None,None,None
China-Shanghai,00971,1996,Male,never,never,never,None,None,None
China-Shanghai,00972,1996,Male,once,never,NA,None,None,None
China-Shanghai,00973,1996,Male,never,never,NA,None,None,None
China-Shanghai,00974,1996,Male,never,never,never,None,None,None
China-Shanghai,00975,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,00976,1996,Male,never,never,never,None,None,None
China-Shanghai,00977,1996,Female,never,never,NA,None,None,None
China-Shanghai,00978,1996,Female,never,never,NA,None,None,None
China-Shanghai,00979,1996,Female,never,never,never,None,None,None
China-Shanghai,00980,1996,Female,never,never,never,None,None,None
China-Shanghai,00981,1996,Female,never,never,never,None,None,None
China-Shanghai,00982,1996,Female,never,never,NA,None,None,None
China-Shanghai,00983,1996,Male,once,NA,NA,None,None,None
China-Shanghai,00984,1996,Female,never,never,never,None,None,None
China-Shanghai,00985,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,00986,1996,Female,never,never,NA,None,None,None
China-Shanghai,00987,1996,Male,once,never,NA,None,None,None
China-Shanghai,00988,1996,Female,once,never,never,None,None,None
China-Shanghai,00989,1996,Male,once,once,NA,None,None,None
China-Shanghai,00990,1996,Male,twiceormore,NA,NA,Oneortwotimes,None,None
China-Shanghai,00991,1996,Male,never,never,never,None,None,None
China-Shanghai,00992,1996,Male,never,never,never,None,None,None
China-Shanghai,00993,1996,Male,never,NA,NA,None,None,None
China-Shanghai,00994,1996,Female,once,NA,NA,None,None,None
China-Shanghai,00995,1996,Male,once,NA,NA,None,None,None
China-Shanghai,00996,1996,Male,NA,once,NA,None,None,None
China-Shanghai,00997,1996,Male,once,NA,NA,None,None,None
China-Shanghai,00998,1996,Male,once,never,NA,Oneortwotimes,None,None
China-Shanghai,00999,1996,Female,never,once,NA,None,None,None
China-Shanghai,01000,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01001,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01002,1996,Female,once,never,NA,None,None,None
China-Shanghai,01003,1996,Male,never,never,NA,None,None,None
China-Shanghai,01004,1996,Female,once,never,NA,Oneortwotimes,None,None
China-Shanghai,01005,1996,Female,once,never,NA,Oneortwotimes,None,None
China-Shanghai,01006,1996,Female,once,never,never,None,None,None
China-Shanghai,01007,1996,Male,never,never,NA,None,None,None
China-Shanghai,01008,1996,Male,once,never,NA,None,None,None
China-Shanghai,01009,1996,Male,once,never,never,None,Oneortwotimes,None
China-Shanghai,01010,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01011,1996,Female,never,never,NA,None,None,None
China-Shanghai,01012,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01013,1996,Female,never,never,NA,None,None,None
China-Shanghai,01014,1996,Male,once,never,NA,None,None,None
China-Shanghai,01015,1996,Male,once,NA,NA,None,None,None
China-Shanghai,01016,1996,Male,never,never,never,None,None,None
China-Shanghai,01017,1996,Male,once,never,NA,None,None,None
China-Shanghai,01018,1996,Male,never,never,NA,None,None,None
China-Shanghai,01019,1996,Female,never,never,NA,None,None,None
China-Shanghai,01020,1996,Male,never,never,NA,None,None,None
China-Shanghai,01021,1996,Male,never,never,never,None,None,None
China-Shanghai,01022,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01023,1996,Female,never,never,never,None,None,None
China-Shanghai,01024,1996,Male,never,never,never,None,None,None
China-Shanghai,01025,1996,Male,never,never,NA,None,None,None
China-Shanghai,01026,1996,Male,never,NA,NA,None,None,None
China-Shanghai,01027,1996,Male,never,never,NA,None,None,None
China-Shanghai,01028,1996,Female,never,never,never,None,None,None
China-Shanghai,01029,1996,Male,never,never,NA,None,None,None
China-Shanghai,01030,1996,Female,never,never,never,None,None,None
China-Shanghai,01031,1996,Male,never,never,NA,None,None,None
China-Shanghai,01032,1996,Female,never,never,NA,None,None,None
China-Shanghai,01033,1996,Male,once,NA,NA,None,None,None
China-Shanghai,01034,1996,Male,never,never,never,None,None,None
China-Shanghai,01035,1996,Male,never,never,NA,None,None,None
China-Shanghai,01036,1996,Male,never,never,NA,None,None,None
China-Shanghai,01037,1996,Female,never,never,NA,None,None,None
China-Shanghai,01038,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01039,1996,Female,never,never,NA,None,None,None
China-Shanghai,01040,1996,Female,never,never,NA,None,None,None
China-Shanghai,01041,1996,Female,never,never,NA,None,None,None
China-Shanghai,01042,1996,Female,never,never,NA,None,None,None
China-Shanghai,01043,1996,Male,never,never,never,None,None,None
China-Shanghai,01044,1996,Female,never,never,NA,None,None,None
China-Shanghai,01045,1996,Male,never,never,NA,None,None,None
China-Shanghai,01046,1996,Male,never,never,never,None,None,None
China-Shanghai,01047,1996,Female,never,never,NA,None,None,None
China-Shanghai,01048,1996,Male,never,never,never,None,None,None
China-Shanghai,01049,1996,Female,never,never,never,None,None,None
China-Shanghai,01050,1996,Female,never,never,NA,None,None,None
China-Shanghai,01051,1996,Male,never,never,never,None,None,None
China-Shanghai,01052,1996,Male,never,never,never,None,None,None
China-Shanghai,01053,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01054,1996,Male,never,never,never,None,None,None
China-Shanghai,01055,1996,Male,never,never,never,None,None,None
China-Shanghai,01056,1996,Male,never,never,never,None,None,None
China-Shanghai,01057,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01058,1996,Male,never,never,never,None,None,None
China-Shanghai,01059,1996,Male,never,never,never,None,None,None
China-Shanghai,01060,1996,Female,never,never,never,None,None,None
China-Shanghai,01061,1996,Female,never,never,never,None,None,None
China-Shanghai,01062,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01063,1996,Male,never,never,never,None,None,None
China-Shanghai,01064,1996,Male,never,never,never,None,None,None
China-Shanghai,01065,1996,Female,never,never,never,None,None,None
China-Shanghai,01066,1996,Male,never,never,never,None,None,None
China-Shanghai,01067,1996,Female,never,never,never,None,None,None
China-Shanghai,01068,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01069,1996,Female,never,never,never,None,None,None
China-Shanghai,01070,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01071,1996,Male,never,never,never,None,None,None
China-Shanghai,01072,1996,Male,never,never,never,None,None,None
China-Shanghai,01073,1996,Female,never,never,never,None,None,None
China-Shanghai,01074,1996,Male,never,never,never,None,None,None
China-Shanghai,01075,1996,Male,never,never,never,None,None,None
China-Shanghai,01076,1996,Female,never,never,never,Fiveormoretimes,None,None
China-Shanghai,01077,1996,Male,never,never,never,None,None,None
China-Shanghai,01078,1996,Male,never,never,never,None,None,None
China-Shanghai,01079,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01080,1996,Female,never,never,never,None,None,None
China-Shanghai,01081,1996,Female,never,never,never,None,None,None
China-Shanghai,01082,1996,Male,never,never,never,None,None,None
China-Shanghai,01083,1996,Male,never,never,never,None,None,None
China-Shanghai,01084,1996,Female,never,never,never,None,None,None
China-Shanghai,01085,1996,Female,never,never,never,None,None,None
China-Shanghai,01086,1996,Female,never,never,never,None,None,None
China-Shanghai,01087,1996,Male,never,never,never,None,None,None
China-Shanghai,01088,1996,Male,never,never,never,None,None,None
China-Shanghai,01089,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01090,1996,Female,never,never,never,None,None,None
China-Shanghai,01091,1996,Male,never,never,never,None,None,None
China-Shanghai,01092,1996,Male,never,never,NA,None,None,None
China-Shanghai,01093,1996,Male,never,never,never,None,None,None
China-Shanghai,01094,1996,Male,never,never,never,None,None,None
China-Shanghai,01095,1996,Female,never,never,never,None,None,None
China-Shanghai,01096,1996,Male,never,never,never,None,None,None
China-Shanghai,01097,1996,Female,never,never,NA,None,None,None
China-Shanghai,01098,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,01099,1996,Female,once,NA,NA,Threeorfourtimes,Oneortwotimes,Oneortwotimes
China-Shanghai,01100,1996,Female,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01101,1996,Female,never,never,never,None,None,None
China-Shanghai,01102,1996,Female,never,never,never,None,None,None
China-Shanghai,01103,1996,Male,never,never,never,None,None,None
China-Shanghai,01104,1996,Female,never,never,never,None,None,None
China-Shanghai,01105,1996,Male,never,never,NA,None,None,None
China-Shanghai,01106,1996,Male,never,never,never,None,None,None
China-Shanghai,01107,1996,Female,never,never,never,None,None,None
China-Shanghai,01108,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01109,1996,Female,never,never,never,None,None,None
China-Shanghai,01110,1996,Female,never,never,never,None,None,None
China-Shanghai,01111,1996,Male,never,never,never,None,None,None
China-Shanghai,01112,1996,Male,never,never,NA,None,None,None
China-Shanghai,01113,1996,Male,once,NA,NA,None,None,None
China-Shanghai,01114,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01115,1996,Female,never,never,never,None,None,None
China-Shanghai,01116,1996,Male,never,never,never,None,None,None
China-Shanghai,01117,1996,Female,never,never,never,None,None,None
China-Shanghai,01118,1996,Female,never,never,never,None,None,None
China-Shanghai,01119,1996,Female,never,never,never,None,None,None
China-Shanghai,01120,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01121,1996,Male,never,never,NA,None,None,None
China-Shanghai,01122,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01123,1996,Male,never,never,never,None,None,None
China-Shanghai,01124,1996,Female,once,never,never,None,None,None
China-Shanghai,01125,1996,Male,never,never,never,None,None,Oneortwotimes
China-Shanghai,01126,1996,Female,once,never,NA,None,None,None
China-Shanghai,01127,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01128,1996,Female,never,never,NA,None,None,None
China-Shanghai,01129,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01130,1996,Female,never,never,never,None,None,None
China-Shanghai,01131,1996,Male,once,once,never,None,None,None
China-Shanghai,01132,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,01133,1996,Male,never,never,NA,None,None,None
China-Shanghai,01134,1996,Male,never,never,NA,None,None,None
China-Shanghai,01135,1996,Male,once,never,never,None,None,None
China-Shanghai,01136,1996,Female,never,never,NA,None,None,None
China-Shanghai,01137,1996,Female,once,never,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,01138,1996,Female,never,never,NA,None,None,None
China-Shanghai,01139,1996,Male,never,never,never,None,None,None
China-Shanghai,01140,1996,Male,never,never,never,None,None,None
China-Shanghai,01141,1996,Male,never,never,never,None,None,None
China-Shanghai,01142,1996,Female,never,never,NA,Threeorfourtimes,None,None
China-Shanghai,01143,1996,Male,once,NA,NA,None,None,None
China-Shanghai,01144,1996,Male,once,once,NA,None,None,None
China-Shanghai,01145,1996,Female,NA,once,NA,None,None,None
China-Shanghai,01146,1996,Female,never,once,never,None,None,None
China-Shanghai,01147,1996,Male,never,once,never,None,None,None
China-Shanghai,01148,1996,Female,never,never,never,None,None,None
China-Shanghai,01149,1996,Female,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01150,1996,Male,NA,once,NA,Threeorfourtimes,None,None
China-Shanghai,01151,1996,Female,never,never,never,None,None,None
China-Shanghai,01152,1996,Female,never,never,never,None,None,None
China-Shanghai,01153,1996,Male,never,never,NA,None,None,None
China-Shanghai,01154,1996,Female,never,never,NA,None,None,None
China-Shanghai,01155,1996,Male,never,never,never,None,None,None
China-Shanghai,01156,1996,Male,never,never,never,None,None,None
China-Shanghai,01157,1996,Male,never,never,never,None,None,None
China-Shanghai,01158,1996,Female,never,once,NA,None,None,None
China-Shanghai,01159,1996,Male,never,never,never,None,None,None
China-Shanghai,01160,1996,Female,never,never,never,None,None,None
China-Shanghai,01161,1996,Male,never,never,never,None,None,None
China-Shanghai,01162,1996,Male,once,never,never,None,None,None
China-Shanghai,01163,1996,Female,never,never,never,None,None,None
China-Shanghai,01164,1996,Female,never,never,never,None,None,None
China-Shanghai,01165,1996,Female,never,never,never,None,None,None
China-Shanghai,01166,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01167,1996,Male,never,once,NA,None,None,None
China-Shanghai,01168,1996,Male,never,never,never,None,None,None
China-Shanghai,01169,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01170,1996,Male,never,never,never,None,None,None
China-Shanghai,01171,1996,Male,never,never,never,None,None,None
China-Shanghai,01172,1996,Male,never,never,never,None,None,None
China-Shanghai,01173,1996,Female,never,never,never,None,None,None
China-Shanghai,01174,1996,Male,never,once,NA,None,None,None
China-Shanghai,01175,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01176,1996,Female,never,never,never,None,None,None
China-Shanghai,01177,1996,Male,never,never,never,None,None,None
China-Shanghai,01178,1996,Male,never,never,NA,None,None,None
China-Shanghai,01179,1996,Female,never,never,never,None,None,None
China-Shanghai,01180,1996,Female,never,never,never,None,None,None
China-Shanghai,01181,1996,Male,once,never,never,None,None,None
China-Shanghai,01182,1996,Male,never,never,never,None,None,None
China-Shanghai,01183,1996,Male,never,never,never,None,None,None
China-Shanghai,01184,1996,Female,never,never,never,None,None,None
China-Shanghai,01185,1996,Male,never,never,never,None,None,None
China-Shanghai,01186,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,01187,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01188,1996,Male,never,never,never,None,Oneortwotimes,None
China-Shanghai,01189,1996,Female,never,never,never,None,None,None
China-Shanghai,01190,1996,Male,never,never,never,None,None,None
China-Shanghai,01191,1996,Male,never,NA,NA,None,None,None
China-Shanghai,01192,1996,Male,never,never,never,None,None,None
China-Shanghai,01193,1996,Male,never,never,never,None,None,None
China-Shanghai,01194,1996,Male,never,never,never,None,None,None
China-Shanghai,01195,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,01196,1996,Male,never,never,never,None,None,None
China-Shanghai,01197,1996,Female,never,never,never,None,None,None
China-Shanghai,01198,1996,Female,never,never,never,None,None,None
China-Shanghai,01199,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,01200,1996,Female,never,never,never,None,None,None
China-Shanghai,01201,1996,Female,never,never,never,None,None,None
China-Shanghai,01202,1996,Male,never,never,never,None,None,None
China-Shanghai,01203,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01204,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01205,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01206,1996,Male,never,never,never,None,None,None
China-Shanghai,01207,1996,Male,never,never,never,None,None,None
China-Shanghai,01208,1996,Male,never,never,never,None,None,None
China-Shanghai,01209,1996,Male,never,never,never,None,None,None
China-Shanghai,01210,1996,Female,never,never,never,None,None,None
China-Shanghai,01211,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
China-Shanghai,01212,1996,Male,never,never,never,None,None,None
China-Shanghai,01213,1996,Male,never,never,never,None,None,None
China-Shanghai,01214,1996,Female,never,never,never,None,None,None
China-Shanghai,01215,1996,Female,never,never,never,None,None,None
China-Shanghai,01216,1996,Male,never,never,never,None,None,None
China-Shanghai,01217,1996,Male,never,never,never,None,None,None
China-Shanghai,01218,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01219,1996,Female,never,never,never,None,None,None
China-Shanghai,01220,1996,Male,never,never,never,None,None,None
China-Shanghai,01221,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01222,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01223,1996,Female,once,never,NA,Threeorfourtimes,Oneortwotimes,Oneortwotimes
China-Shanghai,01224,1996,Female,never,never,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,01225,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01226,1996,Male,NA,NA,NA,Oneortwotimes,Oneortwotimes,Threeorfourtimes
China-Shanghai,01227,1996,Male,never,never,NA,None,None,None
China-Shanghai,01228,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01229,1996,Female,never,never,never,None,None,None
China-Shanghai,01230,1996,Male,never,never,never,None,None,None
China-Shanghai,01231,1996,Male,never,never,never,None,None,None
China-Shanghai,01232,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01233,1996,Male,never,never,never,None,None,None
China-Shanghai,01234,1996,Female,never,never,never,None,None,None
China-Shanghai,01235,1996,Male,never,never,never,None,None,None
China-Shanghai,01236,1996,Male,never,never,never,None,None,None
China-Shanghai,01237,1996,Male,never,never,NA,None,None,None
China-Shanghai,01238,1996,Female,never,never,never,None,None,None
China-Shanghai,01239,1996,Female,never,never,never,None,None,None
China-Shanghai,01240,1996,Female,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01241,1996,Male,never,never,NA,None,None,None
China-Shanghai,01242,1996,Female,never,never,never,None,None,None
China-Shanghai,01243,1996,Female,never,never,never,None,None,None
China-Shanghai,01244,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,01245,1996,Male,never,never,NA,Threeorfourtimes,Oneortwotimes,Oneortwotimes
China-Shanghai,01246,1996,Male,never,never,never,None,None,None
China-Shanghai,01247,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,01248,1996,Female,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01249,1996,Female,never,never,never,None,None,None
China-Shanghai,01250,1996,Male,never,never,never,None,None,None
China-Shanghai,01251,1996,Male,never,never,never,None,None,None
China-Shanghai,01252,1996,Male,never,never,never,None,None,None
China-Shanghai,01253,1996,Male,never,never,never,None,None,None
China-Shanghai,01254,1996,Male,never,never,never,None,None,None
China-Shanghai,01255,1996,Female,never,never,never,None,None,None
China-Shanghai,01256,1996,Male,never,never,never,None,None,None
China-Shanghai,01257,1996,Male,never,never,never,None,None,None
China-Shanghai,01258,1996,Male,never,never,never,None,None,None
China-Shanghai,01259,1996,Female,never,never,never,None,None,None
China-Shanghai,01260,1996,Female,never,never,never,None,None,None
China-Shanghai,01261,1996,Male,never,never,never,None,None,None
China-Shanghai,01262,1996,Male,never,never,never,None,None,None
China-Shanghai,01263,1996,Female,never,never,never,None,None,None
China-Shanghai,01264,1996,Male,never,never,never,None,None,None
China-Shanghai,01265,1996,Female,never,never,never,None,None,None
China-Shanghai,01266,1996,Male,never,never,never,None,None,None
China-Shanghai,01267,1996,Female,never,never,never,None,None,None
China-Shanghai,01268,1996,Female,never,never,never,None,None,None
China-Shanghai,01269,1996,Female,never,never,never,None,None,None
China-Shanghai,01270,1996,Female,never,never,never,None,None,None
China-Shanghai,01271,1996,Female,never,never,never,None,None,None
China-Shanghai,01272,1996,Male,never,never,never,None,None,None
China-Shanghai,01273,1996,Male,never,never,never,None,None,None
China-Shanghai,01274,1996,Female,never,never,never,None,None,None
China-Shanghai,01275,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01276,1996,Female,never,never,never,None,None,None
China-Shanghai,01277,1996,Male,never,never,never,None,None,None
China-Shanghai,01278,1996,Female,never,never,never,None,None,None
China-Shanghai,01279,1996,Female,never,never,never,None,None,None
China-Shanghai,01280,1996,Male,never,never,never,None,None,None
China-Shanghai,01281,1996,Female,never,never,never,None,None,None
China-Shanghai,01282,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01283,1996,Female,never,never,NA,None,None,None
China-Shanghai,01284,1996,Male,never,never,NA,None,None,None
China-Shanghai,01285,1996,Female,never,never,NA,None,None,None
China-Shanghai,01286,1996,Female,never,never,never,None,None,None
China-Shanghai,01287,1996,Male,once,once,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
China-Shanghai,01288,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01289,1996,Male,never,never,NA,None,None,None
China-Shanghai,01290,1996,Female,never,never,never,None,None,None
China-Shanghai,01291,1996,Female,never,never,NA,None,None,None
China-Shanghai,01292,1996,Female,never,never,NA,None,None,None
China-Shanghai,01293,1996,Male,never,never,NA,None,None,None
China-Shanghai,01294,1996,Male,never,never,never,None,None,None
China-Shanghai,01295,1996,Female,never,never,NA,None,None,None
China-Shanghai,01296,1996,Male,never,never,never,None,None,None
China-Shanghai,01297,1996,Male,never,never,NA,None,None,None
China-Shanghai,01298,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,01299,1996,Male,never,never,NA,None,None,None
China-Shanghai,01300,1996,Male,twiceormore,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
China-Shanghai,01301,1996,Female,never,never,NA,None,None,None
China-Shanghai,01302,1996,Female,never,never,NA,Threeorfourtimes,None,None
China-Shanghai,01303,1996,Male,never,never,NA,None,None,None
China-Shanghai,01304,1996,Female,never,never,never,None,None,None
China-Shanghai,01305,1996,Female,never,never,NA,None,None,None
China-Shanghai,01306,1996,Male,once,never,never,None,None,None
China-Shanghai,01307,1996,Male,never,never,NA,None,None,None
China-Shanghai,01308,1996,Female,never,never,NA,None,None,None
China-Shanghai,01309,1996,Male,never,never,never,None,None,None
China-Shanghai,01310,1996,Female,once,never,NA,None,None,None
China-Shanghai,01311,1996,Female,never,never,NA,None,None,None
China-Shanghai,01312,1996,Male,never,NA,NA,None,None,None
China-Shanghai,01313,1996,Female,never,never,never,None,None,None
China-Shanghai,01314,1996,Male,never,never,NA,None,None,None
China-Shanghai,01315,1996,Male,never,never,NA,None,None,None
China-Shanghai,01316,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01317,1996,Male,never,never,never,None,None,None
China-Shanghai,01318,1996,Female,once,NA,NA,None,None,None
China-Shanghai,01319,1996,Male,never,never,never,None,None,None
China-Shanghai,01320,1996,Male,never,never,never,None,None,None
China-Shanghai,01321,1996,Female,never,never,never,None,None,None
China-Shanghai,01322,1996,Female,never,never,NA,None,None,None
China-Shanghai,01323,1996,Female,never,never,never,None,None,None
China-Shanghai,01324,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01325,1996,Female,never,never,never,None,None,None
China-Shanghai,01326,1996,Female,never,never,never,None,None,None
China-Shanghai,01327,1996,Female,never,never,never,None,None,None
China-Shanghai,01328,1996,Male,never,never,never,None,None,None
China-Shanghai,01329,1996,Male,never,never,NA,None,None,None
China-Shanghai,01330,1996,Male,never,never,never,None,None,None
China-Shanghai,01331,1996,Male,never,never,never,None,None,None
China-Shanghai,01332,1996,Female,never,never,never,None,None,None
China-Shanghai,01333,1996,Female,never,never,never,None,None,None
China-Shanghai,01334,1996,Male,never,never,never,None,None,None
China-Shanghai,01335,1996,Male,never,never,NA,None,None,None
China-Shanghai,01336,1996,Female,never,never,never,None,None,None
China-Shanghai,01337,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01338,1996,Female,never,never,never,None,None,None
China-Shanghai,01339,1996,Male,never,never,never,None,None,None
China-Shanghai,01340,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,01341,1996,Female,never,never,never,None,None,None
China-Shanghai,01342,1996,Female,never,never,never,None,None,None
China-Shanghai,01343,1996,Male,never,never,never,None,None,None
China-Shanghai,01344,1996,Male,never,never,never,None,None,None
China-Shanghai,01345,1996,Male,never,never,never,None,None,None
China-Shanghai,01346,1996,Female,never,never,never,None,None,None
China-Shanghai,01347,1996,Male,never,never,never,None,None,None
China-Shanghai,01348,1996,Female,never,never,NA,None,None,None
China-Shanghai,01349,1996,Male,never,never,NA,None,None,None
China-Shanghai,01350,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,01351,1996,Female,never,never,never,None,None,None
China-Shanghai,01352,1996,Male,never,never,never,None,None,None
China-Shanghai,01353,1996,Male,never,never,never,None,None,None
China-Shanghai,01354,1996,Female,never,never,never,None,None,None
China-Shanghai,01355,1996,Female,never,never,never,None,None,None
China-Shanghai,01356,1996,Female,never,never,never,None,None,None
China-Shanghai,01357,1996,Male,never,never,never,None,None,None
China-Shanghai,01358,1996,Male,never,never,never,None,None,None
China-Shanghai,01359,1996,Male,never,never,never,None,None,None
China-Shanghai,01360,1996,Female,never,never,never,None,None,None
China-Shanghai,01361,1996,Female,never,never,never,None,None,None
